Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,89.812,95.127,57.150,72.856,66.233,36.151,30.480,22.039,31.664,23.917,9.415,0.978,7.748,8.066,6.256,9.250,3.590,3.560,2.591,1.725,2.005,1.685,1.634,1.681,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.948,2.852
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,17.744,22.741,18.355,22.569,18.924,14.318,17.318,9.196,7.537,7.867,31.427,10.568,9.687,17.239,7.469,11.054,10.466,5.150,2.778,1.245,3.281,7.224,5.728,3.802,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",0.150,0.492,0.417,1.980,1.136,1.074,1.731,0.986,0.927,0.144,2.006,1.506,1.694,2.211,0.910,1.579,0.653,0.255,0.415,0.208,0.114,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),13.356,20.861,12.097,16.630,6.434,5.369,4.503,4.270,3.861,3.458,26.480,7.782,4.722,9.949,1.782,6.769,2.698,3.815,1.431,1.008,3.167,7.224,5.728,3.802,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),2.991,0.716,2.503,2.772,9.841,3.221,5.889,1.971,0.833,1.096,1.872,1.005,1.090,4.610,3.914,2.707,7.114,0.296,0.083,0.028,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,1.245,0.671,3.338,1.188,1.514,4.653,5.196,1.971,1.915,3.170,1.069,0.276,2.179,0.471,0.864,..,..,0.784,0.850,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.068,11.563,0.106,..,0.486,26.259,94.069
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.106,..,..,0.273,0.171
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.040
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.248,13.375
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.068,11.563,..,..,0.486,11.738,80.483
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.941,13.508,22.281,0.069,0.103
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,50.986,74.042,55.148,43.556,48.407,41.878,33.597,40.071,40.840,40.659,39.426,43.000,38.988,35.685,21.082,20.551,13.424,9.091,6.759,9.333,8.823,11.980,20.003,21.432,35.431,64.637,84.929,122.657,75.852,143.693,256.687
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,5.731,6.625,6.758,6.335,3.369,3.579,3.463,3.941,4.542,5.503,5.617,6.025,5.569,5.593,4.789,4.647,3.721,3.454,2.032,2.841,2.606,3.535,8.573,7.390,17.630,25.346,17.475,13.020,..,24.349,22.588
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,4.934,4.522,5.840,3.960,2.914,3.579,3.117,3.613,4.511,5.475,5.617,5.773,5.085,5.353,3.483,3.384,2.568,2.247,0.809,..,..,..,..,..,8.145,10.847,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,0.798,2.014,0.835,2.375,0.265,..,0.346,0.329,0.031,0.029,..,0.252,0.485,0.239,1.307,1.264,1.110,1.102,1.224,2.841,2.606,3.535,8.573,7.390,9.485,14.498,..,..,..,2.046,1.008
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,..,0.090,0.083,..,0.190,..,..,..,..,..,..,..,..,..,..,..,0.043,0.106,..,..,..,..,..,..,..,..,..,0.051,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.475,12.969,..,22.302,21.580
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,4.386,4.790,10.429,11.086,18.924,20.761,13.855,13.795,14.674,15.560,14.844,18.074,22.037,17.191,6.323,6.159,4.787,2.543,2.073,1.826,1.804,2.750,3.810,4.434,3.384,29.545,49.366,28.426,..,14.620,97.583
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,4.386,4.790,10.429,11.086,18.924,20.761,13.855,13.795,14.674,15.560,14.844,18.074,22.037,17.191,6.323,6.159,4.787,2.543,2.073,1.826,1.804,2.750,3.810,4.434,3.384,29.545,49.366,28.426,..,14.620,97.583
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),33 Ocean energy,23.724,19.606,12.097,4.752,2.650,1.790,0.693,5.255,4.201,3.458,5.884,6.276,0.727,1.830,0.753,0.744,0.086,..,..,..,0.802,1.965,4.762,3.694,9.097,2.242,6.972,7.099,..,11.946,47.448
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),331 Tidal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),332 Wave energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),333 Salinity gradient power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),334 Other ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),339 Unallocated ocean energy,23.724,19.606,12.097,4.752,2.650,1.790,0.693,5.255,4.201,3.458,5.884,6.276,0.727,1.830,0.753,0.744,0.086,..,..,..,0.802,1.965,4.762,3.694,9.097,2.242,6.972,7.099,..,11.946,47.448
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),"34 Biofuels (incl. liquids, solids and biogases)",4.386,3.448,5.006,1.980,1.136,1.432,3.117,4.927,6.426,6.051,6.125,8.360,7.748,8.015,8.306,8.099,4.613,2.968,2.488,4.261,3.409,3.535,2.858,5.543,5.034,7.364,6.980,68.201,3.073,56.690,48.210
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),341 Production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.568,10.418
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3411 Gasoline substitutes (incl. ethanol),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),"3412 Diesel, kerosene and jet fuel substitutes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3413 Algal biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3414 Other liquid fuel substitutes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3419 Unallocated production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.568,10.418
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),342 Production of solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.758,21.329
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),343 Production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3431 Thermochemical,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3432 Biochemical (incl. anaerobic digestion),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3433 Other biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),3439 Unallocated production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),344 Applications for heat and electricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.528,59.211,..,11.552,8.210
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),345 Other biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.073,7.364,7.515
United Kingdom,Total RD&D in Million USD (2010 prices and exch. rates),349 Unallocated biofuels,4.386,3.448,5.006,1.980,1.136,1.432,3.117,4.927,6.426,6.051,6.125,8.360,7.748,8.015,8.306,8.099,4.613,2.968,2.488,4.261,3.409,3.535,2.858,5.543,5.034,7.364,6.452,8.989,..,0.449,0.738
