Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),345 Other biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.379,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),349 Unallocated biofuels,1.250,3.363,4.317,6.371,7.775,7.812,1.309,0.323,0.105,0.099,..,0.275,2.264,1.875,2.785,3.125,1.132,1.119,0.826,0.082,..,..,..,..,..,..,..,0.001,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),35 Geothermal energy,3.976,9.793,1.073,3.668,3.787,..,0.270,0.477,0.260,0.099,..,..,..,..,0.004,0.017,..,..,..,..,..,..,..,..,..,..,..,0.690,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),351 Hydrothermal resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),352 Hot dry rock resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),353 Advanced drilling and exploration,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),354 Other geothermal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),359 Unallocated geothermal energy,3.976,9.793,1.073,3.668,3.787,..,0.270,0.477,0.260,0.099,..,..,..,..,0.004,0.017,..,..,..,..,..,..,..,..,..,..,..,0.690,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),36 Hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,0.135,0.087,0.260,0.131,0.203,0.383,0.102,0.653,..,..,..,..,..,..,..,2.862,..,..,..
Belgium,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
