Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,..,..,..,..,..,..,..,..,..,..,6.625,9.544,10.153,8.319,7.445,4.363,1.274,..,0.070,0.069,0.044,..,..,..,..,0.832,1.257,1.603,0.037,0.030,0.029
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.044,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),..,..,..,..,..,..,..,..,..,..,6.625,7.738,8.122,5.294,4.715,3.554,1.274,..,0.070,0.069,..,..,..,..,..,0.832,1.164,1.512,0.037,0.030,0.029
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.093,0.091,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,..,..,..,..,..,..,..,..,..,..,..,1.806,2.031,3.025,2.730,0.809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.653,2.697,0.843,1.143,4.036,0.266
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.653,2.697,0.843,1.143,0.379,0.266
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.657,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,14.162,8.986,7.133,6.186,6.667,6.645,9.093,8.055,..,17.547,14.045,28.373,30.458,32.771,28.537,26.794,21.705,28.005,30.755,26.631,26.859,30.065,15.292,15.163,35.149,40.407,43.072,55.399,61.873,73.676,62.940
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,3.921,3.343,..,..,..,..,..,..,..,..,3.975,6.191,6.345,7.311,4.963,6.888,3.005,5.394,6.007,5.358,5.936,7.592,..,1.752,3.881,5.046,7.742,9.301,9.237,7.967,5.360
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,..,3.343,..,..,..,..,..,..,..,..,3.975,6.191,6.092,6.806,4.467,5.614,2.524,4.687,4.796,4.396,3.046,1.735,..,0.042,0.497,0.069,1.506,0.067,1.337,1.888,0.975
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,3.921,..,..,..,..,..,..,..,..,..,..,..,0.254,0.504,0.496,1.275,0.481,0.707,1.211,0.962,2.890,5.857,..,1.710,3.384,3.396,5.210,8.824,7.538,6.001,4.330
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.580,1.026,0.410,0.362,0.079,0.054
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.000,..,0.000
Denmark,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,6.504,3.594,4.743,3.853,4.700,5.239,7.785,6.510,..,13.433,6.625,13.413,12.691,11.344,9.678,9.242,8.966,13.661,12.037,11.541,10.606,10.911,14.189,11.200,16.522,17.464,15.559,22.304,14.903,22.790,20.162
