Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Austria,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.028,0.114,0.101,0.678,0.121,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.099,0.070,0.515,0.121,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.015,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.015,0.015,0.163,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.028,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,..,..,..,..,0.001,..,..,0.001,..,..,0.001,..,..,..,..,..,..,..,0.001,..,..,..,..,..,0.001,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,17.213,13.054,12.571,14.053,7.253,7.026,5.325,5.242,8.351,4.604,3.077,7.026,6.025,8.171,10.519,12.432,9.656,11.731,15.472,14.575,10.147,12.072,14.527,14.691,13.956,17.385,19.465,20.441,33.233,43.785,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,8.755,3.351,2.882,3.815,2.445,2.948,1.538,2.048,2.009,1.078,0.634,2.260,2.759,2.616,3.787,3.715,2.600,3.269,5.596,2.901,3.747,3.150,4.352,5.094,2.017,2.883,2.679,3.466,5.938,10.932,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,5.430,1.632,2.430,2.596,1.060,0.502,0.230,0.323,1.197,0.673,0.148,1.326,0.974,1.053,1.077,2.008,1.453,1.930,2.531,1.049,2.242,1.620,2.134,3.152,1.167,0.815,1.721,1.140,2.739,1.750,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,1.613,1.719,0.453,1.220,1.223,2.003,1.160,1.558,0.784,0.350,0.275,0.894,1.722,1.125,2.359,1.601,1.090,1.301,2.858,1.702,1.008,1.175,2.079,1.942,0.562,1.875,0.756,2.204,3.103,7.029,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,1.711,..,..,..,0.166,0.445,0.150,0.168,0.029,0.056,0.211,0.040,0.062,0.437,0.351,0.105,0.058,0.038,0.207,0.148,0.497,0.355,0.138,..,0.286,0.193,0.203,0.122,0.095,2.154,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,..,..,..,..,..,..,..,..,..,..,..,..,0.001,0.001,..,0.001,..,..,..,0.001,..,..,..,..,0.001,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,0.215,0.380,1.502,0.291,0.113,0.181,0.187,0.131,0.117,..,0.028,0.098,0.176,0.099,0.073,0.713,0.481,0.728,0.893,0.530,0.634,0.282,0.587,1.250,0.616,0.037,0.017,0.191,1.125,0.960,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.168,0.713,0.829,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.037,0.017,0.023,0.412,0.130,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,0.215,0.380,1.502,0.291,0.113,0.181,0.187,0.131,0.117,..,0.028,0.098,0.176,0.099,0.073,0.713,0.481,0.728,0.893,0.530,0.634,0.282,0.587,1.250,0.616,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),33 Ocean energy,..,..,..,..,..,..,..,..,0.028,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.079,0.020,0.321,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),331 Tidal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.321,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),332 Wave energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.020,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),333 Salinity gradient power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),334 Other ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),339 Unallocated ocean energy,..,..,..,..,..,..,..,..,0.028,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.079,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),"34 Biofuels (incl. liquids, solids and biogases)",7.668,9.229,7.991,9.834,4.550,3.897,3.599,3.065,6.158,3.526,2.301,4.666,3.025,5.327,5.669,7.078,4.967,6.506,7.160,10.596,5.474,7.585,8.800,7.840,10.523,13.562,15.942,16.223,23.289,26.972,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),341 Production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.433,4.077,2.228,5.093,5.269,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3411 Gasoline substitutes (incl. ethanol),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),"3412 Diesel, kerosene and jet fuel substitutes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3413 Algal biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3414 Other liquid fuel substitutes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3419 Unallocated production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.433,4.077,2.228,5.093,5.269,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),342 Production of solid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.632,0.701,0.956,0.811,2.803,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),343 Production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.767,3.249,5.898,7.991,8.128,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3431 Thermochemical,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.368,0.666,0.020,1.041,3.792,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3432 Biochemical (incl. anaerobic digestion),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.399,2.583,5.878,6.950,4.335,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3433 Other biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),3439 Unallocated production of biogases,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),344 Applications for heat and electricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.265,4.307,3.993,5.237,5.711,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),345 Other biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.523,2.585,2.217,2.077,2.540,5.062,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),349 Unallocated biofuels,7.668,9.229,7.991,9.834,4.550,3.897,3.599,3.065,6.158,3.526,2.301,4.666,3.025,5.327,5.669,7.078,4.967,6.506,7.160,10.596,5.474,7.585,8.800,7.840,..,3.878,1.389,1.070,1.617,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),35 Geothermal energy,0.576,0.097,0.193,0.114,0.146,..,..,..,0.040,..,0.111,..,0.064,0.127,0.123,0.034,0.044,0.066,0.630,0.001,0.038,0.109,0.189,0.012,0.411,0.102,..,0.004,1.155,0.491,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),351 Hydrothermal resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.392,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),352 Hot dry rock resources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),353 Advanced drilling and exploration,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),354 Other geothermal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.004,0.944,0.099,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),359 Unallocated geothermal energy,0.576,0.097,0.193,0.114,0.146,..,..,..,0.040,..,0.111,..,0.064,0.127,0.123,0.034,0.044,0.066,0.630,0.001,0.038,0.109,0.189,0.012,0.411,0.102,..,..,0.211,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),36 Hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.868,0.890,1.562,1.162,1.192,0.547,0.252,0.947,0.600,0.495,0.391,0.801,0.452,0.272,0.936,2.413,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),361 Large hydroelectricity (10MW plus),..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.868,0.486,0.812,0.963,0.701,0.192,0.196,0.136,0.155,0.150,..,0.630,0.230,0.253,0.592,0.807,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),362 Small hydroelectricity (less than 10MW),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.405,0.748,0.199,0.491,0.355,0.056,0.811,0.445,0.346,0.391,0.171,0.221,0.020,0.343,1.607,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),369 Unallocated hydroelectricity,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),37 Other renewable energy sources,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.376,0.207,0.771,1.695,..
Austria,Total RD&D in Million USD (2010 prices and exch. rates),39 Unallocated renewable energy sources,..,..,0.003,..,..,..,..,..,..,..,0.001,0.001,0.001,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..
