Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
France,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.572,0.564,0.552,0.539,0.527,0.514,0.519,..
France,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,..,..,..,..,..,80.415,75.438,65.559,64.742,62.683,61.030,55.739,53.254,32.619,32.974,31.253,30.768,30.454,30.176,30.176,36.336,44.646,78.184,63.885,56.583,60.126,34.507,36.649,35.358,35.506,..
France,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,..,..,..,..,..,9.845,9.351,9.105,8.828,8.547,8.322,8.117,7.947,8.350,8.242,8.385,7.755,7.675,0.147,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",..,..,..,..,..,0.984,0.935,0.910,0.882,0.854,0.832,0.811,0.795,0.783,0.772,0.762,0.501,0.495,0.147,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),..,..,..,..,..,6.237,5.923,5.768,5.592,5.415,5.272,5.142,5.034,6.001,6.183,6.352,6.004,5.943,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),..,..,..,..,..,0.984,0.935,0.910,0.882,0.854,0.832,0.811,0.795,0.522,0.515,0.253,0.249,0.246,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,..,..,..,..,..,1.641,1.558,1.517,1.472,1.424,1.387,1.352,1.325,1.044,0.772,1.017,1.001,0.991,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.086,4.607,8.579,14.044,36.211,38.371,40.898,89.479,..
France,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.560,1.077,1.597,2.821,20.649,22.772,25.020,72.660,..
France,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.621,0.764,1.090,0.577,0.336,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.525,3.530,6.359,10.458,14.469,15.020,15.540,16.820,..
France,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,0.001,0.001,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,..,..,..,..,..,..,..,0.001,0.001,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,..,..,..,..,..,44.836,32.420,18.788,14.420,12.336,12.844,11.797,11.473,8.428,7.934,7.852,7.404,4.555,6.132,20.118,20.834,28.001,43.138,37.905,44.968,61.354,75.155,96.132,121.889,201.056,..
France,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,..,..,..,..,..,14.113,8.730,4.068,3.177,5.356,3.217,3.383,3.391,3.392,3.325,2.718,2.475,1.510,2.380,7.115,12.535,14.311,25.409,16.530,21.732,31.989,37.258,47.403,51.528,66.903,..
France,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,..,..,..,..,..,2.626,1.248,0.122,..,..,0.195,0.109,0.264,0.209,0.669,0.305,0.249,0.223,0.245,2.208,1.111,1.711,2.572,2.556,1.503,1.220,2.381,1.576,3.019,3.473,..
France,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,..,..,..,..,..,11.489,7.482,3.946,3.177,5.356,3.024,3.274,3.127,3.184,2.653,2.413,2.226,1.287,2.134,4.907,11.425,12.601,22.836,13.974,20.228,30.771,34.878,45.825,48.264,61.256,..
France,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.246,2.175,..
France,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.001,..,..,..,0.001,..,..,..,0.001,..,0.001,..,..,0.001,0.001,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,..,..,..,..,..,2.954,0.935,1.517,0.678,0.314,0.332,0.568,1.060,0.469,0.644,0.457,0.750,0.421,0.613,3.681,2.539,3.889,2.050,2.233,2.327,1.613,2.547,2.491,2.776,0.743,..
France,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,..,..,..,..,..,2.954,0.935,1.517,0.678,0.314,0.332,0.568,1.060,0.469,0.644,0.457,0.750,0.421,0.613,3.681,2.539,3.889,2.050,2.233,2.327,1.613,2.547,2.491,2.776,0.743,..
France,Total RD&D in Million USD (2010 prices and exch. rates),33 Ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.171,1.062,1.090,1.226,0.224,0.397,0.029,2.899,..
France,Total RD&D in Million USD (2010 prices and exch. rates),331 Tidal energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),332 Wave energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),333 Salinity gradient power,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),334 Other ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),339 Unallocated ocean energy,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.171,1.062,1.090,1.226,0.224,0.397,0.029,2.899,..
France,Total RD&D in Million USD (2010 prices and exch. rates),"34 Biofuels (incl. liquids, solids and biogases)",..,..,..,..,..,21.991,18.485,8.954,7.534,3.477,4.993,4.328,3.364,1.070,1.959,2.592,2.576,1.313,2.502,6.379,4.601,3.734,6.710,5.664,8.469,15.091,29.919,39.751,58.493,117.615,..
France,Total RD&D in Million USD (2010 prices and exch. rates),341 Production of liquid biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.515,3.517,3.626,9.703,24.181,31.381,40.110,100.556,..
France,Total RD&D in Million USD (2010 prices and exch. rates),3411 Gasoline substitutes (incl. ethanol),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),"3412 Diesel, kerosene and jet fuel substitutes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),3413 Algal biofuels,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
France,Total RD&D in Million USD (2010 prices and exch. rates),3414 Other liquid fuel substitutes,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
