Detailed Country RD&D Budgets
COUNTRY,PRODUCT,FLOW,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),21 Oil and gas,1.106,0.282,0.203,0.183,0.139,..,..,0.181,0.264,..,0.252,..,..,..,..,..,..,..,..,..,..,..,0.264,0.389,0.176,0.469,0.142,0.140,0.438,0.482,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),211 Enhanced oil and gas production,..,..,..,0.183,0.139,..,..,0.181,0.264,..,0.196,..,..,..,..,..,..,..,..,..,..,..,0.139,0.268,0.176,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),"212 Refining, transpt, storage of oil and gas",0.109,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.126,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),213 Non-conventional oil and gas production,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),214 Oil and gas combustion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),215 Oil and gas conversion,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),216 Other oil and gas,0.997,0.282,0.203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.125,0.122,..,0.469,0.142,0.140,0.438,0.355,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),219 Unallocated oil and gas,..,..,..,..,..,..,..,..,..,..,0.056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),22 Coal,5.698,0.233,0.899,0.739,0.069,0.694,..,0.485,0.294,..,0.196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.195,0.577,..,0.053,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),"221 Coal production, preparation and transport",2.544,0.093,0.164,0.221,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),222 Coal combustion (incl. IGCC),2.213,0.140,0.612,0.407,..,0.065,..,0.363,0.146,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.195,0.577,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),223 Coal conversion (excl. IGCC),..,..,..,..,0.069,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),224 Other coal,0.940,..,0.122,0.110,..,0.626,..,0.122,0.118,..,0.196,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.053,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),229 Unallocated coal,..,..,..,..,..,..,..,..,0.030,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),23 CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),231 CO2 capture/separation,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),232 CO2 transport,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),233 CO2 storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),239 Unallocated CO2 capture and storage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),29 Unallocated fossil fuels,..,..,..,..,..,..,..,..,0.087,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),GROUP 3: RENEWABLE ENERGY SOURCES,3.650,10.318,9.207,4.321,2.154,1.518,1.273,2.060,2.348,..,0.758,..,..,..,..,..,..,..,..,..,..,..,0.813,2.050,3.784,4.706,11.184,11.419,27.207,22.401,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),31 Solar energy,0.497,..,..,..,..,0.099,..,..,..,..,0.056,..,..,..,..,..,..,..,..,..,..,..,0.028,0.886,0.110,0.204,0.758,0.779,5.730,3.299,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),311 Solar heating and cooling,0.274,..,..,..,..,0.065,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.102,0.061,0.046,0.584,0.277,3.054,0.543,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),312 Photovoltaics,0.223,..,..,..,..,0.034,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.028,0.056,0.049,0.158,0.166,0.502,2.634,2.756,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),313 Solar thermal power and high-temp. applications,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.730,..,..,0.008,..,0.041,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),319 Unallocated solar energy,..,..,..,..,..,..,..,..,..,..,0.056,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),32 Wind energy,0.662,4.664,2.701,0.887,0.763,0.926,0.342,0.244,0.412,..,0.029,..,..,..,..,..,..,..,..,..,..,..,0.278,0.613,1.143,1.869,0.825,0.383,0.654,8.032,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),321 Onshore wind technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),322 Offshore wind techs (excl. low wind speed),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),323 Wind energy systems and other technologies,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,Total RD&D in Million USD (2010 prices and exch. rates),329 Unallocated wind energy,0.662,4.664,2.701,0.887,0.763,0.926,0.342,0.244,0.412,..,0.029,..,..,..,..,..,..,..,..,..,..,..,0.278,0.613,1.143,1.869,0.825,0.383,0.654,8.032,..
